	index	Air Date	Category	Value	Question	Answer
10804	11879	2011-03-01	TALKIN' TOLKIEN	$200	"If ever a whiz of a wiz there was, it's this Tolkien wise guy who gets promoted from ""the Grey"" to ""the White"""	Gandalf
10805	11880	2011-03-01	FOOD & DRINK	$200	Schweinknochel, a German favorite, are this animal's knuckles	a pig
10806	11881	2011-03-01	AFRICAN AMERICANS	$200	In 2010 this Lakers guard became the youngest player in NBA history to reach 25,000 points	Kobe Bryant
10807	11882	2011-03-01	ON YOUR COLLEGE VISIT...	$200	"Don't do a spit take & say, ""Tuition's $37,380 at"" this school?  ""Nearby Palo Alto is great, but that's a cardinal sin"""	Stanford
10808	11883	2011-03-01	"A NON-SPELLING ""BEE"""	$200	"Trademark name for a plastic concave throwing disk; ""plastic concave throwing disk"", not as catchy a name"	a Frisbee
10809	11884	2011-03-01	THE REALITY OF TV	$200	J.T. outwitted, outplayed & outlasted Stephen & all the rest to win $1 mil. on the Tocantins edition of this show	Survivor
10810	11885	2011-03-01	TALKIN' TOLKIEN	$400	Gildor & Glorfindel are 2 of these immortal creatures, but they don't work for Keebler	elves
10811	11886	2011-03-01	FOOD & DRINK	$400	Ocean Spray makes Cran-Cherry, Cran-Grape & Cran-this variety of orange	tangerine
10812	11887	2011-03-01	AFRICAN AMERICANS	$1,000	On Forbes' 2008 list of the World's Most Powerful Women, this then Secretary of State ranked seventh	Condoleezza Rice
10813	11888	2011-03-01	ON YOUR COLLEGE VISIT...	$400	"Don't bust into Urban Meyer's office at this school & scream, ""I wanna start at quarterback like Tim Tebow!"""	the University of Florida
10814	11889	2011-03-01	"A NON-SPELLING ""BEE"""	$400	A popular 1960s hairdo, or habitation for an insect	a beehive
10815	11890	2011-03-01	THE REALITY OF TV	$400	In 2010 siblings Dan & Jordan hit the finish line in San Francisco to win this CBS show's $1 million prize	The Amazing Race
10816	11891	2011-03-01	TALKIN' TOLKIEN	$600	"Tolkien's name for the ""Black Land"", the home of the bad guys"	Mordor
10817	11892	2011-03-01	FOOD & DRINK	$600	Crudites are generally served with this 3-letter item, like baba ganoush or aioli	a dip
10818	11893	2011-03-01	AFRICAN AMERICANS	$600	"Of that bus incident in 1955, she once said, ""All I was doing was trying to get home from work"""	(Rosa) Parks
10819	11894	2011-03-01	ON YOUR COLLEGE VISIT...	$600	"Make sure to put ""the"" before the rest of the name of this Big 10 university in Columbus"	The Ohio State University
10820	11895	2011-03-01	"A NON-SPELLING ""BEE"""	$600	This paging device was invented around 1950 with doctors in mind	a beeper
10821	11896	2011-03-01	THE REALITY OF TV	$600	Captain Sig Hansen led the crew of the Northwestern on this Discovery Channel show; my fishing's a lot less risky	Deadliest Catch
10822	11897	2011-03-01	TALKIN' TOLKIEN	$800	"Tolkien insisted on spelling this plural with a ""ves"", not an ""fs"" as in a 1937 Disney fairy tale title"	dwarves
10823	11898	2011-03-01	FOOD & DRINK	$800	In 2010 Wendy's introduced natural-cut these with the skins on, sprinkled with sea salt	(french) fries
10824	11899	2011-03-01	AFRICAN AMERICANS	$800	The first African American to win a Pulitzer Prize, Gwendolyn Brooks won in this category in 1950	Poetry
10825	11900	2011-03-01	ON YOUR COLLEGE VISIT...	$800	"Don't ask why this state university would ""volunteer"" to change its name from Blount College"	Tennessee University
10826	11901	2011-03-01	"A NON-SPELLING ""BEE"""	$800	Someone no longer popular or useful; it's better than a never-was	a has-been
10827	11902	2011-03-01	THE REALITY OF TV	$800	"In 2010 Bravo's ""Real Housewives of"" this California city included Kim Richards, from 1975's ""Escape to Witch Mountain"""	Beverly Hills
10828	11903	2011-03-01	TALKIN' TOLKIEN	$1000	"Tolkien used this Old English word for ""monster"" as a synonym for ""goblin"""	orc
10829	11904	2011-03-01	FOOD & DRINK	$1000	"Meaning ""fresh"" in Spanish, this grapefruit soda was introduced in the 1960s"	Fresca
10830	11905	2011-03-01	AFRICAN AMERICANS	$1000	This astronomer & mathematician helped survey the land that became Washington, D.C.	(Benjamin) Banneker
10831	11906	2011-03-01	ON YOUR COLLEGE VISIT...	$1000	If you're a guy, be prepared for odd looks when you visit this Mass. school where Gloria Steinem went	Smith
10832	11907	2011-03-01	"A NON-SPELLING ""BEE"""	$1000	"It's the 700-square-mile <a href=""http://www.j-archive.com/media/2011-03-01_J_21.jpg"" target=""_blank"">lake</a> highlighted <a href=""http://www.j-archive.com/media/2011-03-01_J_21a.jpg"" target=""_blank"">here</a>"	Lake Okeechobee
10833	11908	2011-03-01	THE REALITY OF TV	$1000	"In 2009 this TLC couple was ""Plus 8"" & plus a few domestic issues"	Jon & Kate (Gosselin)
10834	11909	2011-03-01	TEENS IN HISTORY	$400	John XII was only about 18 when he was elected to this office in 955--that's a big step up from altar boy	Pope
10835	11910	2011-03-01	ELDERS IN ENTERTAINMENT	$400	"A trombone provided the ""mwa-mwa-mwa"" adult voices in the animated versions of this Charles Schulz comic strip"	Peanuts
10836	11911	2011-03-01	WORLD CAPITALS	$400	This African capital's environs include Gezira & Roda, 2 islands in the Nile	Cairo
10837	11912	2011-03-01	THAT'S MY BUSINESS!	$400	I work as one of these, carrying clubs around the Shinnecock Hills Golf Course	a caddie
10838	11913	2011-03-01	THE ELEMENTS	$400	"Hg, its chemical symbol, is derived from the Latin hydrargyrum, ""liquid silver"""	mercury
10839	11914	2011-03-01	TO THE LETTER	$400	You use this letter to delete something, or to sign a document in place of your name	X
10840	11915	2011-03-01	TEENS IN HISTORY	$800	"In 2005 CT scans confirmed that this ""boy king"" was about 19 when he was mummified"	Tutankhamen
10841	11916	2011-03-01	ELDERS IN ENTERTAINMENT	$800	Hannah Montana's grandmother (Vicki Lawrence) is always feudin' with Hannah's godmother (her)	Dolly Parton
10842	11917	2011-03-01	WORLD CAPITALS	$800	In 1857 this city was chosen to be the capital of what was then the United Provinces of Canada	Ottawa
10843	11918	2011-03-01	THAT'S MY BUSINESS!	$800	"I dream up flavors like ""Imagine Whirled Peace"" for this ""Vermont's Finest"" ice cream company"	Ben & Jerry's
10844	11919	2011-03-01	THE ELEMENTS	$800	This element, atomic No. 8, is responsible for the respiration of living things & the combustion of fuels	oxygen
10845	11920	2011-03-01	TO THE LETTER	$800	"A big one of these letters appears next to the words ""under 17 requires accompanying parent or adult guardian"""	R
10846	11921	2011-03-01	TEENS IN HISTORY	$1200	She was around 16 when she led the French troops that raised the Siege of Orleans	Joan of Arc
10847	11922	2011-03-01	ELDERS IN ENTERTAINMENT	$1200	Steve Zahn plays Frank Heffley, the dad in this 2010 film	Diary of a Wimpy Kid
10848	11923	2011-03-01	WORLD CAPITALS	$1200	Montparnasse is one of this capital city's Left Bank districts	Paris
10849	11924	2011-03-01	THAT'S MY BUSINESS!	$1200	"I'm the lifeguard at the Arlington, Texas Hurricane Harbor water park run by this ""numerical"" theme park chain"	Six Flags
10850	11925	2011-03-01	THE ELEMENTS	$1200	More than 1/4 of the Earth's crust is this element, symbol Si	silicon
10851	11926	2011-03-01	TO THE LETTER	$1200	The cardinal points on a compass are designated by these 4 letters	N, E, W & S
10852	11927	2011-03-01	TEENS IN HISTORY	$2,000	"At 14, this future ""Old Hickory"" was captured & wounded by the British during the Revolution"	Andrew Jackson
10853	11928	2011-03-01	ELDERS IN ENTERTAINMENT	$1600	"In 2007, soon after his mother's death, this rapper struggled to get through ""Hey Mama"" on stage"	Kanye West
10854	11929	2011-03-01	WORLD CAPITALS	$1600	The Ginza is this Asian capital's shopping & entertainment center	Tokyo
10855	11930	2011-03-01	THAT'S MY BUSINESS!	$1600	I bus tables at Twin City Grill, one of the 50 restaurants in this Twin Cities shopping destination	the Mall of America
10856	11931	2011-03-01	THE ELEMENTS	$1600	"The name of this element, atomic number 27, can precede ""blue"" & ""green"""	cobalt
10857	11932	2011-03-01	TO THE LETTER	$1600	Speakers of Cockney are known for dropping this letter from the beginning of words	H
10858	11933	2011-03-01	TEENS IN HISTORY	$2000	Mary Shelley was just 19 when she wrote this horror classic	Frankenstein
10859	11934	2011-03-01	ELDERS IN ENTERTAINMENT	$2000	"Lauren Graham had a mouthy teen daughter on ""Gilmore Girls""; she has another (Mae Whitman) on this current show"	Parenthood
10860	11935	2011-03-01	WORLD CAPITALS	$2000	This port city became the capital of Jamaica in 1872, succeeding Port Royal	Kingston
10861	11936	2011-03-01	THAT'S MY BUSINESS!	$2000	"I deliver this ""All the News That's Fit to Print"" newspaper on my Greenwich Village route"	The New York Times
10862	11937	2011-03-01	THE ELEMENTS	$5,000	Alkali metals include sodium & this one, the least dense of all metals	lithium
10863	11938	2011-03-01	TO THE LETTER	$2000	It was the middle initial of James Garfield & his successor, Chester Arthur	A
10864	11939	2011-02-28	OUT WEST	$200	From his time as a hunter of them in the Old West, it was the animal in the nickname of William F. Cody	a buffalo
10865	11940	2011-02-28	ATHLETES	$200	University of Michigan QB Denard Robinson, who runs a 10.4 100 meters, is known for never tying these	his shoes
10866	11941	2011-02-28	AMERICAN LITERATURE	$200	"""The Deerslayer"" was the last written, but first chronologically, of his ""Leatherstocking Tales"""	James Fenimore Cooper
10867	11942	2011-02-28	THE ENVIRONMENT	$200	It's illegal in the European Union to manufacture energy-gobbling 100-watt incandescent these	lightbulbs
10868	11943	2011-02-28	PLEDGES & OATHS	$200	"On enlisting in the U.S. Army, a soldier swears to defend this document ""against all enemies, foreign and domestic"""	the U.S. Constitution
10869	11944	2011-02-28	A SHORT SPELL	$200	"""Jesus loves me"" is this, a sacred song (4 letters)"	H-Y-M-N
10870	11945	2011-02-28	OUT WEST	$400	Famous for their yell, these Indians would attack during the full moon in August or September	the Comanche
10871	11946	2011-02-28	ATHLETES	$400	In 2008 gymnast Shawn Johnson kept her equilibrium & got Olympic gold in this event	the balance beam
10872	11947	2011-02-28	AMERICAN LITERATURE	$400	In this J.D. Salinger novel, the main character asks a cab driver where the Central Park ducks go in the winter	The Catcher in the Rye
10873	11948	2011-02-28	THE ENVIRONMENT	$400	This gas whose molecules have 3 oxygen atoms is a pollutant close to Earth, a protector higher up	ozone
10874	11949	2011-02-28	PLEDGES & OATHS	$400	These people led by Genghis Khan swore a blood-sealed oath called the Anda	the Mongols
10875	11950	2011-02-28	A SHORT SPELL	$400	A section of ice, flatter than a berg, that breaks off from a pack (4 letters)	F-L-O-E
10876	11951	2011-02-28	OUT WEST	$600	Starting around 1830, thousands of pioneers came west on this trail that bears the name of a West Coast state	the Oregon Trail
10877	11952	2011-02-28	ATHLETES	$600	Tennis star Andy Roddick didn't make the Sports Illustrated cover in 2010, but this model wife of his did	Brooklyn Decker
10878	11953	2011-02-28	AMERICAN LITERATURE	$600	"In this Hemingway story, a fisherman named Santiago was once an arm wrestler known as ""El Campeon"""	The Old Man and the Sea
10879	11954	2011-02-28	THE ENVIRONMENT	$600	"In 2009, <a href=""http://www.j-archive.com/media/2011-02-28_J_28.jpg"" target=""_blank"">Band-e-Amir</a> became war-weary Afghanistan's first national this"	a park
10880	11955	2011-02-28	PLEDGES & OATHS	$1,300	"The pledge written for this kids' sporting organization ends, ""Win or lose I will always do my best"""	Little League Baseball
10881	11956	2011-02-28	A SHORT SPELL	$600	"Dreadful; it comes before ""consequences"", & also means ""to say"" in French (4 letters)"	D-I-R-E
10882	11957	2011-02-28	OUT WEST	$800	In 1851 James Savage became the first white man to enter this Calif. valley, now the site of a national park	Yosemite
10883	11958	2011-02-28	ATHLETES	$800	Abby Wambach is the offensive powerhouse on the USA's national team in this sport	Women's soccer
10884	11959	2011-02-28	AMERICAN LITERATURE	$800	"His 1988 book ""A Different Kind of Christmas"" was based on a story outline for the TV film ""Roots: The Gift"""	Alex Haley
10885	11960	2011-02-28	THE ENVIRONMENT	$800	This word means catching an unsustainably high number of tuna & cod	overfishing
10886	11961	2011-02-28	PLEDGES & OATHS	$800	From the 16th to the 19th century, British office holders had to swear that they were members of this church	the Anglican Church
10887	11962	2011-02-28	A SHORT SPELL	$800	Before, in olden days, it meant before (3 letters)	E-R-E
10888	11963	2011-02-28	OUT WEST	$1000	"In 1659, 2 French traders made the first white contact with Sioux Indians when they ventured west of <a href=""http://www.j-archive.com/media/2011-02-28_J_10.wmv"">this</a> Great Lake"	Lake Superior
10889	11964	2011-02-28	ATHLETES	$1000	Anastasia Davydova & Anastasia Ermakova are one of the greatest ever duos in this aquatic event	synchronized swimming
10890	11965	2011-02-28	AMERICAN LITERATURE	$1000	"The manuscript for ""Billy Budd"" was found among his papers & published in 1924, 33 years after his death"	Herman Melville
10891	11966	2011-02-28	THE ENVIRONMENT	$1000	The EPA declared a public health emergency at the mining town of Libby, Montana due to fibers of this	asbestos
10892	11967	2011-02-28	PLEDGES & OATHS	$1000	"Its traditional version states, ""I will apply dietetic measures for the benefit of the sick"""	the Hippocratic Oath
10893	11968	2011-02-28	A SHORT SPELL	$1000	You turn wood to shape it on this machine (5 letters)	L-A-T-H-E
10894	11969	2011-02-28	DRAMA CLUB TRYOUTS	$400	"""Be Our Guest"" & come audition for the lead role of belle in this musical"	Beauty and the Beast
10895	11970	2011-02-28	TV SHOW BY CAST	$400	Blair Brown, Joshua Jackson	Fringe
10896	11971	2011-02-28	BODY BASICS	$400	A hiccup is a sudden involuntary contraction of this skeletal muscle, a major muscle used in breathing	the diaphragm
10897	11972	2011-02-28	YOUNG NOBEL PRIZE WINNERS	$400	Frederick Banting was just 32 when he shared the Medicine Prize for discovering this hormone that treats diabetes	insulin
10898	11973	2011-02-28	FAR EAST MOVEMENT	$400	Led by a man professing to be Jesus' brother, the Taiping Rebellion roiled this nation in the 19th century	China
10899	11974	2011-02-28	"LIKE A ""G""6"	$400	This musical instrument usually has 6 strings	a guitar
10900	11975	2011-02-28	DRAMA CLUB TRYOUTS	$800	Win the role of Elphaba in this musical & your friends will be green with envy	Wicked
10901	11976	2011-02-28	TV SHOW BY CAST	$800	Jennette McCurdy, Nathan Kress	iCarly
10902	11977	2011-02-28	BODY BASICS	$800	This membrane, the partition between the external & middle ear, vibrates in response to sound waves	the ear drum (or typmanic membrane)
10903	11978	2011-02-28	YOUNG NOBEL PRIZE WINNERS	$800	In their early 30s, Betty Williams & Mairead Corrigan won the 1976 Peace Prize for trying to end strife in this U.K. country	Northern Ireland
10904	11979	2011-02-28	FAR EAST MOVEMENT	$800	The U.S. fought a war in this Asian country where a nationalist Communist army had earlier fought the French	Vietnam
10905	11980	2011-02-28	"LIKE A ""G""6"	$800	"It's a feeling of resentment; you may ""hold one"" against someone who wronged you"	a grudge
10906	11981	2011-02-28	DRAMA CLUB TRYOUTS	$1200	"Looking for over-achievers to play Chip, Schwarzy, Coneybear & Barfee in ""the 25th Annual Putnam County"" this"	Spelling Bee
10907	11982	2011-02-28	TV SHOW BY CAST	$1200	Tom Welling, Erica Durance	Smallville
10908	11983	2011-02-28	BODY BASICS	$1200	The rounded head of one bone fits into the cuplike cavity of another bone in this type of joint	a ball & socket joint
10909	11984	2011-02-28	YOUNG NOBEL PRIZE WINNERS	$1200	What a family!  This husband-&-wife team were 44 & 36 when they won in 1903; their son-in-law & daughter won aged 35 & 38	the Curies (Pierre & Marie)
